Hydrocarbon,Ti (K),equivalent ratio,Pressure (atm),LBV (cm/s),,
Propane+Air,300,0.77,1,36.884,,
Propane+Air,300,0.778,1,23.841,,
Propane+Air,300,0.781,1,27.754,,
Propane+Air,300,0.787,1,29.203,,
Propane+Air,300,0.796,2,25.208,,
Propane+Air,300,0.797,2,23.437,,
Propane+Air,300,0.797,3,21.636,,
Propane+Air,300,0.797,4,18,,
Propane+Air,300,0.797,5,16.588,,
Propane+Air,300,0.798,1,30.362,,
Propane+Air,300,0.798,5,16.273,,
Propane+Air,300,0.799,1,27.971,,
Propane+Air,300,0.799,4,22.211,,
Propane+Air,300,0.8,1,30.012,,
Propane+Air,300,0.8,5,16.378,,
Propane+Air,300,0.802,1,28.913,,
Propane+Air,300,0.803,1,28.696,,
Propane+Air,300,0.804,1,31.884,,
Propane+Air,300,0.819,1,30.362,,
Propane+Air,300,0.847,1,33.623,,
Propane+Air,300,0.848,1,32.899,,
Propane+Air,300,0.85,1,32.005,,
Propane+Air,300,0.852,1,35.29,,
Propane+Air,300,0.861,1,32.826,,
Propane+Air,300,0.865,1,34.058,,
Propane+Air,300,0.883,1,36.739,,
Propane+Air,300,0.894,1,35.362,,
Propane+Air,300,0.895,2,30.416,,
Propane+Air,300,0.897,2,26.875,,
Propane+Air,300,0.898,1,39.166,,
Propane+Air,300,0.898,3,26.174,,
Propane+Air,300,0.898,5,21.627,,
Propane+Air,300,0.899,2,26.146,,
Propane+Air,300,0.9,1,34.517,,
Propane+Air,300,0.9,3,24.38,,
Propane+Air,300,0.9,4,25.158,,
Propane+Air,300,0.9,5,20.84,,
Propane+Air,300,0.902,1,35.978,,
Propane+Air,300,0.902,4,23.368,,
Propane+Air,300,0.904,1,38.696,,
Propane+Air,300,0.922,1,37.174,,
Propane+Air,300,0.935,1,37.174,,
Propane+Air,300,0.948,1,39.457,,
Propane+Air,300,0.95,1,38.95,,
Propane+Air,300,0.952,1,35.87,,
Propane+Air,300,0.961,1,38.188,,
Propane+Air,300,0.97,1,38.841,,
Propane+Air,300,0.981,1,38.188,,
Propane+Air,300,0.983,1,38.116,,
Propane+Air,300,0.997,1,41.522,,
Propane+Air,300,0.998,1,42.282,,
Propane+Air,300,0.998,2,35.312,,
Propane+Air,300,0.998,3,29.288,,
Propane+Air,300,0.998,5,25.512,,
Propane+Air,300,0.999,2,30.104,,
Propane+Air,300,1,1,39.879,,
Propane+Air,300,1,2,30,,
Propane+Air,300,1,4,28.579,,
Propane+Air,300,1,5,23.832,,
Propane+Air,300,1.001,1,40,,
Propane+Air,300,1.002,1,38.768,,
Propane+Air,300,1.011,1,38.913,,
Propane+Air,300,1.015,1,38.116,,
Propane+Air,300,1.022,1,39.058,,
Propane+Air,300,1.024,1,42.319,,
Propane+Air,300,1.03,1,43.333,,
Propane+Air,300,1.031,1,43.841,,
Propane+Air,300,1.043,1,39.927,,
Propane+Air,300,1.044,1,44.783,,
Propane+Air,300,1.046,1,40.689,,
Propane+Air,300,1.05,1,40.391,,
Propane+Air,300,1.059,1,39.71,,
Propane+Air,300,1.091,1,44.928,,
Propane+Air,300,1.098,1,40.76,,
Propane+Air,300,1.098,2,33.993,,
Propane+Air,300,1.098,3,30.079,,
Propane+Air,300,1.098,4,29.158,,
Propane+Air,300,1.098,5,25.862,,
Propane+Air,300,1.099,2,33.646,,
Propane+Air,300,1.1,1,42.255,,
Propane+Air,300,1.101,4,28.105,,
Propane+Air,300,1.102,1,40.991,,
Propane+Air,300,1.12,1,38.768,,
Propane+Air,300,1.124,1,39.855,,
Propane+Air,300,1.143,1,40.725,,
Propane+Air,300,1.146,1,43.913,,
Propane+Air,300,1.15,1,39.493,,
Propane+Air,300,1.152,1,40.097,,
Propane+Air,300,1.159,1,39.493,,
Propane+Air,300,1.163,1,43.079,,
Propane+Air,300,1.193,1,43.043,,
Propane+Air,300,1.194,1,40.362,,
Propane+Air,300,1.197,2,32.24,,
Propane+Air,300,1.198,1,39.513,,
Propane+Air,300,1.198,5,24.147,,
Propane+Air,300,1.199,2,32.396,,
Propane+Air,300,1.2,1,39.251,,
Propane+Air,300,1.2,3,28.707,,
Propane+Air,300,1.2,5,24.514,,
Propane+Air,300,1.202,1,38.261,,
Propane+Air,300,1.202,4,25.053,,
Propane+Air,300,1.204,1,37.899,,
Propane+Air,300,1.207,1,38.768,,
Propane+Air,300,1.227,1,36.667,,
Propane+Air,300,1.244,1,39.457,,
Propane+Air,300,1.25,1,36.666,,
Propane+Air,300,1.252,1,37.066,,
Propane+Air,300,1.254,1,32.609,,
Propane+Air,300,1.261,1,36.884,,
Propane+Air,300,1.267,1,38.261,,
Propane+Air,300,1.276,1,35.072,,
Propane+Air,300,1.293,1,33.696,,
Propane+Air,300,1.297,2,26.979,,
Propane+Air,300,1.298,1,35.821,,
Propane+Air,300,1.298,3,20.158,,
Propane+Air,300,1.298,5,19.108,,
Propane+Air,300,1.299,2,24.844,,
Propane+Air,300,1.3,1,33.073,,
Propane+Air,300,1.3,4,22.211,,
Propane+Air,300,1.301,1,30.918,,
Propane+Air,300,1.301,2,25.729,,
Propane+Air,300,1.301,3,22.586,,
Propane+Air,300,1.301,5,21.942,,
Propane+Air,300,1.302,1,36.848,,
Propane+Air,300,1.303,1,34.565,,
Propane+Air,300,1.324,1,29.71,,
Propane+Air,300,1.344,1,28.333,,
Propane+Air,300,1.348,1,28.116,,
Propane+Air,300,1.35,1,31.432,,
Propane+Air,300,1.352,1,28.623,,
Propane+Air,300,1.367,1,36.594,,
Propane+Air,300,1.369,1,26.884,,
Propane+Air,300,1.383,1,27.174,,
Propane+Air,300,1.384,1,23.116,,
Propane+Air,300,1.385,1,30.797,,
Propane+Air,300,1.398,1,28.261,,
Propane+Air,300,1.399,2,19.636,,
Propane+Air,300,1.4,1,25.663,,
Propane+Air,300,1.401,1,26.667,,
Propane+Air,300,1.401,2,18.958,,
Propane+Air,300,1.401,3,16.148,,
Propane+Air,300,1.401,4,12.211,,
Propane+Air,300,1.401,5,14.173,,
Propane+Air,300,1.402,1,27.488,,
Propane+Air,300,1.403,1,24.783,,
Propane+Air,300,1.448,1,19.855,,
Propane+Air,300,1.45,1,20.024,,
Propane+Air,300,1.452,1,26.051,,
Propane+Air,300,1.496,1,16.594,,
Propane+Air,300,1.5,1,18.391,,
Propane+Air,300,1.501,1,18.913,,
Propane+Air,300,1.502,1,14.13,,
Propane+Air,300,1.503,1,16.232,,
Propane+Air,300,1.548,1,12.899,,
Propane+Air,300,1.55,1,16.981,,
Propane+Air,300,1.579,1,19.493,,
Propane+Air,300,1.581,1,12.899,,
Propane+Air,300,1.597,1,11.957,,
Propane+Air,300,1.599,1,9.928,,
Propane+Air,300,1.6,1,15.157,,
Propane+Air,300,1.601,1,12.609,,
Propane+Air,300,1.603,1,12.029,,
Propane+Air,300,1.619,1,12.391,,
Propane+Air,300,1.652,1,17.174,,
Propane+Air,300,1.653,1,7.174,,
Propane+Air,300,1.7,1,11.087,,
Propane+Air,300,1.749,1,8.913,,
Propane+Air,300,1.751,1,9.42,,
Propane+Air,300,1.798,1,5.797,,
Propane+Air,300,1.8,1,17.536,,
Propane+Air,300,1.801,1,8.261,,
Propane+Air,300,1.898,1,4.71,,
Propane+Air,300,2.001,1,9.384,,
Propane+Air,370,0.6,1,23.254,,
Propane+Air,370,0.695,1,31.866,,
Propane+Air,370,0.748,1,35.742,,
Propane+Air,370,0.798,1,42.632,,
Propane+Air,370,0.799,1,39.617,,
Propane+Air,370,0.806,1,47.799,,
Propane+Air,370,0.899,1,48.014,,
Propane+Air,370,0.998,1,53.828,,
Propane+Air,370,1.006,1,63.301,,
Propane+Air,370,1.049,1,52.105,,
Propane+Air,370,1.099,1,59.856,,
Propane+Air,370,1.101,1,51.244,,
Propane+Air,370,1.2,1,52.966,,
Propane+Air,370,1.207,1,60.718,,
Propane+Air,370,1.299,1,43.924,,
Propane+Air,370,1.308,1,35.742,,
Propane+Air,370,1.401,1,35.957,,
Propane+Air,370,1.403,1,49.522,,
Propane+Air,370,1.5,1,33.158,,
Propane+Air,370,1.505,1,17.225,,
Propane+Air,370,1.6,1,19.809,,
Propane+Air,370,1.606,1,37.895,,
Propane+Air,500,0.6,1,41.77,,
Propane+Air,500,0.697,1,66.746,,
Propane+Air,500,0.711,1,58.134,,
Propane+Air,500,0.797,1,74.928,,
Propane+Air,500,0.899,1,87.416,,
Propane+Air,500,0.907,1,87.416,,
Propane+Air,500,0.998,1,95.598,,
Propane+Air,500,1.008,1,93.445,,
Propane+Air,500,1.09,1,95.598,,
Propane+Air,500,1.099,1,97.321,,
Propane+Air,500,1.198,1,91.292,,
Propane+Air,500,1.2,1,89.139,,
Propane+Air,500,1.296,1,82.679,,
Propane+Air,500,1.3,1,82.249,,
Propane+Air,650,0.609,1,91.292,,
Propane+Air,650,0.696,1,113.254,,
Propane+Air,650,0.697,1,114.115,,
Propane+Air,650,0.795,1,133.493,,
Propane+Air,650,0.797,1,124.019,,
Propane+Air,650,0.894,1,148.995,,
Propane+Air,650,0.899,1,136.077,,
Propane+Air,650,0.991,1,158.9,,
Propane+Air,650,0.998,1,147.703,,
Propane+Air,650,1.099,1,150.287,,
Propane+Air,650,1.105,1,163.206,,
Propane+Air,650,1.179,1,162.344,,
Propane+Air,650,1.2,1,142.105,,
Propane+Air,650,1.29,1,151.579,,
Propane+Air,650,1.3,1,133.493,,
Syngas,300,0.697,1,19.161,,
Syngas,300,0.699,1,16.342,,
Syngas,300,0.701,1,15.285,,
Syngas,300,0.749,1,19.513,,
Syngas,300,0.797,1,28.205,,
Syngas,300,0.798,1,25.621,,
Syngas,300,0.799,1,24.446,,
Syngas,300,0.8,1,25.092,,
Syngas,300,0.849,1,27.735,,
Syngas,300,0.9,1,31.141,,
Syngas,300,0.901,1,32.081,,
Syngas,300,0.902,1,35.134,,
Syngas,300,0.949,1,34.195,,
Syngas,300,0.998,1,36.602,,
Syngas,300,1,1,35.839,,
Syngas,300,1.049,1,37.483,,
Syngas,300,1.098,1,37.601,,
Syngas,300,1.1,1,38.834,,
Syngas,300,1.102,1,37.366,,
Syngas,300,1.104,1,37.483,,
Syngas,300,1.149,1,37.483,,
Syngas,300,1.2,1,34.4,,
Syngas,300,1.202,1,33.901,,
Syngas,300,1.251,1,33.255,,
Syngas,300,1.301,1,26.835,,
Syngas,300,1.303,1,24.877,,
Syngas,300,1.349,1,24.916,,
Syngas,300,1.403,1,20.688,,
Syngas,491.1,0.773,1,163.7,,
Syngas,495,0.843,1,165,,
Syngas,496.5,0.816,1,165.5,,
Syngas,499.5,0.862,1,166.5,,
Syngas,507.3,0.822,1,169.1,,
Syngas,507.6,0.911,1,169.2,,
Syngas,517.5,0.932,1,172.5,,
Syngas,518.4,0.782,1,172.8,,
Syngas,519.6,0.776,1,173.2,,
Syngas,522.9,0.871,1,174.3,,
Syngas,528.6,0.984,1,176.2,,
Syngas,532.2,0.816,1,177.4,,
Syngas,533.4,1.055,1,177.8,,
Syngas,534.9,0.95,1,178.3,,
Syngas,537.6,1.079,1,179.2,,
Syngas,543.3,1.101,1,181.1,,
Syngas,548.4,0.898,1,182.8,,
Syngas,548.4,1.125,1,182.8,,
Syngas,551.1,1.07,1,183.7,,
Syngas,554.1,1.165,1,184.7,,
Syngas,554.4,1.042,1,184.8,,
Syngas,559.5,0.972,1,186.5,,
Syngas,561,1.186,1,187,,
Syngas,564.9,1.143,1,188.3,,
Syngas,564.9,1.208,1,188.3,,
Syngas,570,1.14,1,190,,
Syngas,572.1,1.015,1,190.7,,
Syngas,573.9,1.238,1,191.3,,
Syngas,578.4,1.202,1,192.8,,
Syngas,581.1,1.3,1,193.7,,
Syngas,581.4,1.076,1,193.8,,
Syngas,582.9,1.26,1,194.3,,
Syngas,587.1,1.079,1,195.7,,
Syngas,587.1,1.358,1,195.7,,
Syngas,589.2,1.306,1,196.4,,
Syngas,595.8,1.134,1,198.6,,
Syngas,596.4,1.352,1,198.8,,
Syngas,601.2,1.189,1,200.4,,
Syngas,603.9,1.401,1,201.3,,
Syngas,605.7,1.238,1,201.9,,
Syngas,605.7,1.324,1,201.9,,
Syngas,607.5,1.217,1,202.5,,
Syngas,615.9,1.312,1,205.3,,
Syngas,616.8,1.435,1,205.6,,
Syngas,624,1.502,1,208,,
Syngas,624.6,1.312,1,208.2,,
Syngas+air,106.53,1,5,30.23,,
Syngas+air,151.17,1,3,39.27,,
Syngas+air,172.89,1,5,34.95,,
Syngas+air,223.71,1,3,45.18,,
Syngas+air,231.57,1,5,39.2,,
Syngas+air,280.74,1,3,53.25,,
Syngas+air,297.99,1,5,41.05,,
Syngas+air,300,0.698,1,18.116,,
Syngas+air,300,0.699,1,14.016,,
Syngas+air,300,0.701,1,12.124,,
Syngas+air,300,0.702,5,6.159,,
Syngas+air,300,0.795,1,25.023,,
Syngas+air,300,0.796,1,26.633,,
Syngas+air,300,0.799,5,11.379,,
Syngas+air,300,0.802,5,10.767,,
Syngas+air,300,0.893,1,32.62,,
Syngas+air,300,0.894,1,33.08,,
Syngas+air,300,0.895,5,17.137,,
Syngas+air,300,0.897,2,17.315,,
Syngas+air,300,0.898,5,14.837,,
Syngas+air,300,0.899,5,6.701,,
Syngas+air,300,0.9,0.986,16.076,,
Syngas+air,300,0.9,2,11.599,,
Syngas+air,300,0.9,2.74,12.564,,
Syngas+air,300,0.9,3,13.854,,
Syngas+air,300,0.9,3.719,9.84,,
Syngas+air,300,0.9,5.009,7.931,,
Syngas+air,300,0.902,2,19.37,,
Syngas+air,300,0.902,1,21.331,,
Syngas+air,300,0.902,3,16.218,,
Syngas+air,300,0.902,3,8.844,,
Syngas+air,300,0.903,5,10.505,,
Syngas+air,300,0.905,1,24.538,,
Syngas+air,300,0.905,5,12.059,,
Syngas+air,300,0.907,1,15.578,,
Syngas+air,300,0.992,1,35.925,,
Syngas+air,300,0.996,5,18.448,,
Syngas+air,300,0.997,5,19.138,,
Syngas+air,300,0.999,1,23.986,,
Syngas+air,300,1,2,19.41,,
Syngas+air,300,1,1,18.57,,
Syngas+air,300,1,2.72,14.42,,
Syngas+air,300,1,3,15.615,,
Syngas+air,300,1,3.74,11.89,,
Syngas+air,300,1,5,10.507,,
Syngas+air,300,1.001,1,36.156,,
Syngas+air,300,1.002,2,13.832,,
Syngas+air,300,1.004,5,11.436,,
Syngas+air,300,1.004,1,27.311,,
Syngas+air,300,1.004,2,22.395,,
Syngas+air,300,1.005,3,10.975,,
Syngas+air,300,1.006,1,17.811,,
Syngas+air,300,1.007,3,18.613,,
Syngas+air,300,1.093,1,25.637,,
Syngas+air,300,1.094,1,39,,
Syngas+air,300,1.095,5,17.92,,
Syngas+air,300,1.096,1,35.857,,
Syngas+air,300,1.097,2,20.725,,
Syngas+air,300,1.1,3,17.041,,
Syngas+air,300,1.1,5,9.229,,
Syngas+air,300,1.101,5,13.358,,
Syngas+air,300,1.104,3,11.984,,
Syngas+air,300,1.104,1,29.958,,
Syngas+air,300,1.104,2,24.538,,
Syngas+air,300,1.106,1,20.453,,
Syngas+air,300,1.107,3,20.63,,
Syngas+air,300,1.107,5,16.092,,
Syngas+air,300,1.108,2,15.657,,
Syngas+air,300,1.192,1,35.252,,
Syngas+air,300,1.196,5,16.549,,
Syngas+air,300,1.197,1,30.807,,
Syngas+air,300,1.202,5,16.166,,
Syngas+air,300,1.244,2,21.246,,
Syngas+air,300,1.245,5,13.099,,
Syngas+air,300,1.247,1,27.608,,
Syngas+air,300,1.248,3,17.674,,
Syngas+air,300,1.25,1.01,22.25,,
Syngas+air,300,1.25,2.74,16.69,,
Syngas+air,300,1.25,3.74,14.01,,
Syngas+air,300,1.25,5,8.834,,
Syngas+air,300,1.254,1,32.479,,
Syngas+air,300,1.254,2,26.933,,
Syngas+air,300,1.254,3,22.773,,
Syngas+air,300,1.254,5,17.857,,
Syngas+air,300,1.255,2,16.253,,
Syngas+air,300,1.256,1,21.457,,
Syngas+air,300,1.257,3,13.089,,
Syngas+air,300,1.297,1,26.446,,
Syngas+air,300,1.3,1,25.296,,
Syngas+air,300,1.301,5,10.694,,
Syngas+air,300,1.391,1,28.688,,
Syngas+air,300,1.392,2,22.103,,
Syngas+air,300,1.395,3,17.861,,
Syngas+air,300,1.399,5,13.73,,
Syngas+air,300,1.4,3,23.403,,
Syngas+air,300,1.4,5,12.207,,
Syngas+air,300,1.403,1,33.74,,
Syngas+air,300,1.403,2,27.059,,
Syngas+air,300,1.405,2,15.725,,
Syngas+air,300,1.409,1,20.929,,
Syngas+air,300,1.409,5,7.358,,
Syngas+air,300,1.41,3,11.541,,
Syngas+air,308.73,1,5,45.34,,
Syngas+air,341.22,1,5,44.12,,
Syngas+air,344.07,1,3,56.3,,
Syngas+air,357.93,1,3,58.92,,
Syngas+air,359.73,1,5,45.78,,
Syngas+air,379.77,1,5,48.39,,
Syngas+air,391.92,1,3,59.37,,
Syngas+air,408.84,1,3,63.65,,
Syngas+air,415.26,1,5,51.46,,
Syngas+air,429.15,1,5,53.36,,
Syngas+air,430.44,1,3,65.78,,
Syngas+air,449.25,1,5,53.11,,
Syngas+air,450,0.896,5,24.372,,
Syngas+air,450,0.898,2,36.72,,
Syngas+air,450,0.898,3,30.353,,
Syngas+air,450,0.9,1,47.138,,
Syngas+air,450,0.996,2,41.178,,
Syngas+air,450,0.996,3,34.812,,
Syngas+air,450,0.996,5,27.48,,
Syngas+air,450,0.999,1,50.439,,
Syngas+air,450,1.095,2,45.444,,
Syngas+air,450,1.099,1,57.02,,
Syngas+air,450,1.099,3,37.342,,
Syngas+air,450,1.099,5,30.203,,
Syngas+air,450,1.245,5,29.656,,
Syngas+air,450,1.247,3,40.46,,
Syngas+air,450,1.249,1,58.982,,
Syngas+air,450,1.251,2,47.021,,
Syngas+air,450,1.397,2,49.367,,
Syngas+air,450,1.397,3,39.528,,
Syngas+air,450,1.399,1,59.978,,
Syngas+air,450,1.399,5,28.917,,
Syngas+air,464.4,1,3,67.9,,
Syngas+air,470.82,1,5,56.43,,
Syngas+air,479.82,1,3,70.28,,
Syngas+air,483.3,1,2,49.7,,
Syngas+air,490.95,1,5,54.98,,
Syngas+air,498.39,1,3,69.31,,
Syngas+air,503.7,1,2,54.5,,
Syngas+air,509.46,1,5,57.59,,
Syngas+air,519,1,2,64.4,,
Syngas+air,521.49,1,3,73.35,,
Syngas+air,522.9,1,1,76.4,,
Syngas+air,531.6,1,1,78.7,,
Syngas+air,539.1,1,2,67.6,,
Syngas+air,543,1,2,71.6,,
Syngas+air,543.09,1,3,75.24,,
Syngas+air,543.39,1,5,61.38,,
Syngas+air,555,1,1,89.5,,
Syngas+air,559.2,1,2,75.2,,
Syngas+air,560.13,1,3,74.51,,
Syngas+air,564.9,1,2,81.5,,
Syngas+air,567,1,2,78.7,,
Syngas+air,568.2,1,1,98.6,,
Syngas+air,575.1,1,2,80.7,,
Syngas+air,579.6,1,2,83.9,,
Syngas+air,582,1,1,104.2,,
Syngas+air,584.7,1,2,81.5,,
Syngas+air,590.1,1,1,104.2,,
Syngas+air,592.8,1,2,92.3,,
Syngas+air,594.6,1,1,110.6,,
Syngas+air,596.4,1,2,91.1,,
Syngas+air,603.6,1,2,90.3,,
Syngas+air,606.9,1,1,112.6,,
Syngas+air,607.8,1,2,93.5,,
Syngas+air,612.6,1,1,118.6,,
Syngas+air,616.5,1,1,119.3,,
Syngas+air,619.2,1,1,121.7,,
Syngas+air,622.5,1,1,124.1,,
Syngas+air,629.7,1,1,126.5,,
Syngas+air,637.5,1,1,131.7,,
Syngas+air,650,0.894,2,101.665,,
Syngas+air,650,0.896,5,67.19,,
Syngas+air,650,0.903,3,87.787,,
Syngas+air,650,0.904,1,126.886,,
Syngas+air,650,0.999,2,115.911,,
Syngas+air,650,1.001,5,82.276,,
Syngas+air,650,1.001,3,99.934,,
Syngas+air,650,1.006,1,139.451,,
Syngas+air,650,1.099,5,88.116,,
Syngas+air,650,1.103,3,111.658,,
Syngas+air,650,1.104,2,128.474,,
Syngas+air,650,1.106,1,152.437,,
Syngas+air,650,1.25,1,167.505,,
Syngas+air,650,1.251,3,122.52,,
Syngas+air,650,1.253,5,101.077,,
Syngas+air,650,1.254,2,141.437,,
Syngas+air,650,1.399,5,94.703,,
Syngas+air,650,1.399,2,139.688,,
Syngas+air,650,1.4,1,171.219,,
Syngas+air,650,1.401,3,123.711,,
Toluene+air,300,0.6,1,12.586,,
Toluene+air,300,0.649,1,16.837,,
Toluene+air,300,0.695,1,18.847,,
Toluene+air,300,0.699,1,21.258,,
Toluene+air,300,0.75,1,24.913,,
Toluene+air,300,0.796,1,25.079,,
Toluene+air,300,0.797,1,21.93,,
Toluene+air,300,0.798,1,27.972,,
Toluene+air,300,0.8,1,23.72,,
Toluene+air,300,0.803,1,26.099,,
Toluene+air,300,0.807,1,22.525,,
Toluene+air,300,0.843,1,30.777,,
Toluene+air,300,0.85,1,27.2,,
Toluene+air,300,0.898,1,32.644,,
Toluene+air,300,0.902,1,31.24,,
Toluene+air,300,0.904,1,27.339,,
Toluene+air,300,0.944,1,34.767,,
Toluene+air,300,0.95,1,32.3,,
Toluene+air,300,0.995,1,32.039,,
Toluene+air,300,0.999,1,35.188,,
Toluene+air,300,1.002,1,29.911,,
Toluene+air,300,1.004,1,32.464,,
Toluene+air,300,1.006,1,34.846,,
Toluene+air,300,1.044,1,36.886,,
Toluene+air,300,1.05,1,35.44,,
Toluene+air,300,1.096,1,37.221,,
Toluene+air,300,1.099,1,34.412,,
Toluene+air,300,1.1,1,36.23,,
Toluene+air,300,1.101,1,34.327,,
Toluene+air,300,1.103,1,34.072,,
Toluene+air,300,1.145,1,36.536,,
Toluene+air,300,1.15,1,35.77,,
Toluene+air,300,1.194,1,35.68,,
Toluene+air,300,1.198,1,34.914,,
Toluene+air,300,1.199,1,31.765,,
Toluene+air,300,1.2,1,32.956,,
Toluene+air,300,1.201,1,31.169,,
Toluene+air,300,1.237,1,33.804,,
Toluene+air,300,1.26,1,33.8,,
Toluene+air,300,1.29,1,30.56,,
Toluene+air,300,1.298,1,29.415,,
Toluene+air,300,1.3,1,30.82,,
Toluene+air,300,1.302,1,28.947,,
Toluene+air,300,1.304,1,28.096,,
Toluene+air,300,1.305,1,26.819,,
Toluene+air,300,1.307,1,29.882,,
Toluene+air,300,1.398,1,21.278,,
Toluene+air,300,1.405,1,19.15,,
Toluene+air,300,1.498,1,13.694,,
Toluene+air,360,0.138,1,18.308,,
Toluene+air,360,0.204,1,23.799,,
Toluene+air,360,0.265,1,28.457,,
Toluene+air,360,0.27,1,27.374,,
Toluene+air,360,0.334,1,32.615,,
Toluene+air,360,0.403,1,33.275,,
Toluene+air,360,0.409,1,35.773,,
Toluene+air,360,0.411,1,37.605,,
Toluene+air,360,0.528,1,40.26,,
Toluene+air,360,0.53,1,44.589,,
Toluene+air,360,0.533,1,41.258,,
Toluene+air,360,0.597,1,43.918,,
Toluene+air,360,0.664,1,45.328,,
Toluene+air,360,0.736,1,46.071,,
Toluene+air,360,0.789,1,45.734,,
Toluene+air,360,0.803,1,45.399,,
Toluene+air,360,0.867,1,45.394,,
Toluene+air,360,0.928,1,42.724,,
Toluene+air,360,0.934,1,43.224,,
Toluene+air,360,1.003,1,40.386,,
Toluene+air,360,1.065,1,37.55,,
Toluene+air,360,1.068,1,37.383,,
Toluene+air,360,1.135,1,33.214,,
Toluene+air,360,1.202,1,25.381,,
Toluene+air,360,1.205,1,29.211,,
Toluene+air,360,1.333,1,17.709,,
Toluene+air,360,1.339,1,19.541,,
Toluene+air,360,1.473,1,8.704,,
Toluene+air,360,1.599,1,5.03,,
Toluene+air,360.3,0.8,1,35.799,,
Toluene+air,360.9,1.3,1,42.378,,
Toluene+air,388.2,0.8,1,41.637,,
Toluene+air,396.6,0.8,1,43.667,,
Toluene+air,399.3,1.3,1,51.26,,
Toluene+air,400,1.223,1,5.089,,
Toluene+air,400,1.946,1,12.849,,
Toluene+air,400,2.534,1,13.127,,
Toluene+air,400,2.579,1,20.608,,
Toluene+air,400,3.166,1,28.367,,
Toluene+air,400,3.257,1,26.498,,
Toluene+air,400,3.302,1,24.896,,
Toluene+air,400,3.302,1,28.77,,
Toluene+air,400,3.347,1,27.568,,
Toluene+air,400,3.708,1,28.109,,
Toluene+air,400,4.025,1,34.526,,
Toluene+air,400,4.612,1,41.617,,
Toluene+air,400,4.703,1,40.95,,
Toluene+air,400,4.748,1,45.493,,
Toluene+air,400,4.793,1,38.547,,
Toluene+air,400,5.064,1,42.025,,
Toluene+air,400,5.38,1,45.504,,
Toluene+air,400,6.013,1,50.858,,
Toluene+air,400,6.058,1,49.256,,
Toluene+air,400,6.103,1,53.264,,
Toluene+air,400,6.149,1,50.727,,
Toluene+air,400,6.375,1,51.132,,
Toluene+air,400,6.827,1,54.346,,
Toluene+air,400,7.414,1,57.028,,
Toluene+air,400,7.504,1,62.907,,
Toluene+air,400,7.55,1,54.625,,
Toluene+air,400,7.595,1,57.031,,
Toluene+air,400,7.64,1,54.894,,
Toluene+air,400,7.685,1,57.834,,
Toluene+air,400,8.182,1,57.575,,
Toluene+air,400,8.86,1,64.533,,
Toluene+air,400,8.905,1,58.122,,
Toluene+air,400,8.905,1,57.588,,
Toluene+air,400,8.95,1,58.568,,
Toluene+air,400,8.996,1,54.917,,
Toluene+air,400,9.673,1,56.265,,
Toluene+air,400,10.216,1,52.801,,
Toluene+air,400,10.306,1,57.345,,
Toluene+air,400,10.351,1,55.208,,
Toluene+air,400,10.487,1,53.073,,
Toluene+air,400,10.532,1,53.074,,
Toluene+air,400,11.029,1,49.075,,
Toluene+air,400,11.481,1,43.472,,
Toluene+air,400,11.662,1,39.2,,
Toluene+air,400,11.662,1,45.879,,
Toluene+air,400,11.707,1,47.483,,
Toluene+air,400,11.797,1,47.485,,
Toluene+air,400,11.843,1,46.817,,
Toluene+air,400,12.566,1,40.284,,
Toluene+air,400,12.746,1,30.135,,
Toluene+air,400,13.153,1,26.134,,
Toluene+air,400,13.198,1,32.414,,
Toluene+air,400,13.243,1,36.645,,
Toluene+air,400,13.966,1,26.148,,
Toluene+air,400,14.012,1,15.996,,
Toluene+air,400,14.554,1,18.41,,
Toluene+air,400,14.644,1,19.08,,
Toluene+air,400,15.367,1,11.745,,
Toluene+air,419.1,1.3,1,56.841,,
Toluene+air,423,0.8,1,50.01,,
Toluene+air,442.2,0.8,1,52.3,,
Toluene+air,442.8,1.3,1,59.64,,
Toluene+air,450.9,1.3,1,62.429,,
Toluene+air,453,0.8,1,53.573,,
Toluene+air,467.1,1.3,1,65.982,,
Toluene+air,470,0.139,1,30.799,,
Toluene+air,470,0.167,1,35.46,,
Toluene+air,470,0.194,1,39.788,,
Toluene+air,470,0.233,1,42.782,,
Toluene+air,470,0.263,1,49.108,,
Toluene+air,470,0.266,1,49.025,,
Toluene+air,470,0.282,1,49.273,,
Toluene+air,470,0.302,1,52.603,,
Toluene+air,470,0.329,1,55.931,,
Toluene+air,470,0.362,1,59.093,,
Toluene+air,470,0.387,1,60.256,,
Toluene+air,470,0.396,1,57.258,,
Toluene+air,470,0.398,1,60.422,,
Toluene+air,470,0.404,1,61.254,,
Toluene+air,470,0.437,1,65.249,,
Toluene+air,470,0.462,1,68.078,,
Toluene+air,470,0.495,1,71.239,,
Toluene+air,470,0.531,1,69.071,,
Toluene+air,470,0.536,1,71.902,,
Toluene+air,470,0.542,1,69.07,,
Toluene+air,470,0.564,1,75.064,,
Toluene+air,470,0.603,1,77.226,,
Toluene+air,470,0.633,1,78.722,,
Toluene+air,470,0.662,1,71.559,,
Toluene+air,470,0.664,1,76.055,,
Toluene+air,470,0.669,1,80.551,,
Toluene+air,470,0.67,1,72.724,,
Toluene+air,470,0.728,1,81.379,,
Toluene+air,470,0.791,1,82.373,,
